"day_falling","disc_size","code_imp_1","code_imp_2","code_imp_3","code_imp_4","code_imp_5","code_imp_6","code_imp_7","code_imp_8","code_imp_9","code_imp_10","code_imp_11","code_imp_12","code_imp_13","code_imp_14","code_imp_15","code_imp_16","code_imp_17","code_imp_18","code_imp_19","code_imp_20","code_imp_21","code_imp_22","code_imp_23","code_imp_24","code_imp_25","code_imp_26","code_imp_27","code_imp_28","code_imp_29","code_imp_30","code_imp_31","code_imp_32","code_imp_33","code_imp_34","code_imp_35","code_imp_36","code_imp_37","code_imp_38","code_imp_39","code_imp_40","code_imp_41","code_imp_42","code_imp_43","code_imp_44","code_imp_45","code_imp_46","code_imp_47","code_imp_48","code_imp_49","code_imp_50","code_imp_51","code_imp_52","code_imp_53","code_imp_54","code_imp_55","code_imp_56","code_imp_57","code_imp_58","code_imp_59","code_imp_60","code_imp_61","code_imp_62","code_imp_63","code_imp_64","code_imp_65","code_imp_66","code_imp_67","code_imp_68","code_imp_69","code_imp_70","code_imp_71","code_imp_72","code_imp_73","code_imp_74","code_imp_75","code_imp_76","code_imp_77","code_imp_78","code_imp_79","code_imp_80","code_imp_81","code_imp_82","code_imp_83","code_imp_84","code_imp_85","code_imp_86","code_imp_87","code_imp_88","code_imp_89","code_imp_90","code_imp_91","code_imp_92","code_imp_93","code_imp_94","code_imp_95","code_imp_96","code_imp_97","code_imp_98"
27,20.4,2,1,1,3,3,3,2,1,3,3,1,2,3,3,1,2,2,1,1,3,3,3,1,3,3,2,1,3,2,3,1,1,3,2,2,2,2,3,1,1,3,2,3,3,2,1,1,2,2,1,1,2,3,1,2,3,3,2,1,1,3,2,3,3,3,1,1,3,1,1,3,2,3,3,1,3,1,2,3,2,3,1,1,2,3,2,3,1,2,3,3,2,3,3,3,1,3,3
27,18.3,3,3,1,3,3,3,1,2,2,3,3,2,3,1,1,3,3,1,1,3,3,2,1,3,3,3,2,3,3,3,1,2,3,3,2,2,1,3,1,1,3,3,3,3,3,1,3,1,2,2,1,2,2,2,3,1,1,3,1,1,2,2,3,3,3,1,2,2,1,2,3,3,2,2,1,2,1,1,3,2,3,1,3,3,3,3,3,1,1,3,2,3,3,2,3,1,3,3
28,23.1,3,2,1,3,3,2,2,1,3,2,3,3,2,3,1,2,2,1,1,3,1,3,3,3,1,2,2,3,3,2,1,1,2,3,3,2,1,3,1,1,3,2,3,3,3,2,3,2,2,1,1,1,3,2,3,3,3,3,1,1,3,2,3,3,3,1,1,2,1,1,3,1,2,3,1,1,1,1,2,1,2,2,2,3,3,2,3,1,1,3,3,3,3,3,3,2,2,3
28,30,2,1,1,3,3,2,2,1,3,2,2,2,3,2,1,2,3,1,1,3,3,3,1,3,1,2,2,3,2,2,1,2,3,3,2,3,1,2,1,1,3,3,3,3,2,1,2,1,2,1,1,2,2,2,2,2,3,3,1,1,3,3,2,3,3,1,2,2,1,2,3,3,2,3,2,3,1,1,3,3,3,1,1,3,3,2,2,1,1,3,3,3,3,3,2,1,2,3
28,24.3,3,1,1,3,3,1,3,1,3,3,2,1,3,3,1,3,3,1,1,3,2,3,1,3,2,2,2,3,3,1,1,2,3,3,2,1,1,3,1,1,3,3,3,3,3,1,1,3,1,2,1,3,1,1,2,3,2,2,2,1,3,1,3,3,3,1,2,2,3,2,3,2,3,3,1,3,1,2,3,3,3,1,2,2,3,1,3,1,1,3,2,3,3,1,2,3,1,3
28,26.3,3,2,1,3,3,3,1,1,3,1,2,3,3,3,1,1,2,1,1,3,2,3,1,3,3,3,3,3,2,2,1,1,1,3,3,2,1,3,1,1,3,3,3,3,2,1,1,2,2,2,1,2,1,1,3,2,2,2,1,2,1,2,3,3,3,1,1,2,2,2,2,2,2,3,1,3,1,1,2,2,3,1,2,3,3,2,2,2,1,3,3,2,3,2,2,3,3,3
28,26.6,3,1,1,3,3,3,2,1,3,3,3,2,3,2,1,1,3,1,1,3,3,3,1,3,2,3,1,3,3,2,1,2,2,3,2,1,1,3,1,1,3,3,3,3,2,1,1,3,1,1,1,2,3,2,2,2,2,3,2,1,3,1,3,3,3,1,2,2,1,2,3,3,3,2,1,1,1,1,2,3,3,3,2,2,3,2,3,1,1,3,1,3,3,2,2,1,3,2
28,26,3,2,1,3,3,2,1,1,3,2,2,3,3,3,1,3,3,1,1,3,3,3,1,3,2,3,2,3,1,3,2,1,3,3,2,3,1,3,1,1,3,3,3,3,2,2,3,1,2,2,1,3,3,3,3,2,2,1,1,1,3,3,3,3,3,1,1,3,3,3,3,2,3,2,1,3,1,1,3,3,3,1,2,3,3,3,3,1,1,3,3,3,3,2,3,3,2,1
28,28,3,1,1,3,3,2,1,1,2,3,2,2,3,3,2,3,2,1,1,3,3,3,1,3,3,3,1,3,2,2,1,3,2,3,2,1,1,2,1,1,3,3,3,3,1,1,1,1,1,1,1,2,2,3,3,2,2,3,1,1,3,1,2,3,2,1,2,3,2,1,2,3,2,3,2,3,1,2,3,2,2,1,2,3,3,2,2,2,1,3,2,3,3,1,3,2,2,3
28,25.4,2,2,1,3,3,3,2,1,3,2,2,3,3,3,2,2,1,1,1,3,2,3,1,3,2,2,1,3,2,2,1,1,3,3,2,1,2,3,1,1,3,2,3,3,3,2,1,2,2,1,1,3,2,2,3,3,3,2,1,1,3,2,3,3,3,1,3,1,1,3,1,1,1,2,2,3,1,1,3,1,3,2,2,3,3,3,3,1,1,3,3,2,3,2,3,2,3,3
28,16.9,3,1,1,3,3,3,3,1,3,3,1,2,3,3,2,1,1,1,1,3,3,3,1,3,3,2,1,3,3,3,1,2,2,3,3,2,2,3,1,1,3,3,3,3,3,2,1,3,3,1,1,3,3,1,2,3,3,2,2,1,3,3,3,3,3,1,1,2,3,2,2,3,2,3,2,3,1,1,3,2,3,1,2,3,3,1,3,1,1,3,3,3,3,3,3,3,2,3
28,28.8,3,1,1,3,3,3,2,1,1,3,2,3,3,3,1,2,2,1,1,2,2,3,1,3,2,1,1,3,2,3,1,1,1,3,3,1,1,3,1,1,3,3,3,3,3,3,2,2,1,1,1,3,2,3,3,3,3,3,1,1,2,2,3,3,3,1,1,2,1,1,3,2,1,2,1,3,1,1,3,2,2,1,1,3,3,2,3,1,1,3,3,3,3,3,3,1,3,2
28,27.6,3,1,1,3,3,3,1,1,3,2,1,3,2,2,1,1,2,1,3,3,2,3,1,3,3,1,1,3,1,2,2,2,2,2,3,2,1,3,1,1,3,3,3,3,2,1,1,3,2,1,1,3,3,3,2,2,2,3,3,1,3,3,2,3,3,1,1,1,1,3,2,3,3,3,1,3,1,2,2,3,2,1,1,3,3,2,3,1,1,3,3,3,3,3,3,2,3,3
28,16.7,3,1,1,3,3,3,2,1,1,3,1,3,3,2,1,1,2,1,1,3,2,3,1,3,1,3,1,3,2,2,1,1,2,3,2,3,2,3,2,2,3,3,3,3,3,2,2,2,2,1,1,3,3,1,3,2,2,2,1,1,3,2,3,3,3,1,1,2,1,2,3,2,2,2,1,3,1,2,1,2,2,2,2,3,3,3,2,2,1,3,2,3,3,1,2,3,3,3
28,19.8,3,1,1,3,3,2,2,1,3,3,2,3,3,2,1,1,2,1,2,3,3,3,1,3,3,3,2,3,2,3,2,2,1,3,3,1,1,3,1,1,3,3,3,3,3,2,2,2,3,1,1,2,3,2,3,2,2,3,1,2,3,3,3,3,3,1,1,2,3,3,2,1,3,3,1,3,1,1,3,1,3,1,2,2,3,2,2,1,1,3,3,3,3,3,3,2,2,3
28,27.2,3,2,1,3,3,2,2,1,2,3,1,3,3,3,1,1,2,1,1,3,3,3,1,3,3,1,3,3,2,2,1,2,2,3,2,1,2,3,1,1,3,3,3,3,2,1,3,2,1,1,1,2,3,1,3,3,2,2,1,1,3,2,3,3,3,1,2,1,1,2,2,1,2,2,1,3,1,1,3,3,3,1,2,3,3,2,2,1,2,3,2,3,3,2,3,1,2,3
29,26.9,3,2,1,3,3,1,2,1,3,3,2,2,3,3,1,1,3,1,1,3,2,3,1,3,3,1,2,3,2,2,1,1,3,2,3,2,1,3,1,1,3,2,3,3,3,2,2,2,2,1,1,2,3,2,3,2,2,2,1,1,3,2,3,3,3,1,1,2,2,1,3,2,3,2,1,3,1,1,2,2,3,2,2,3,3,2,3,1,2,3,2,2,3,2,3,3,3,2
29,25.2,3,1,1,3,3,1,2,1,3,3,3,3,2,3,1,1,2,1,1,3,3,3,1,3,2,3,2,3,3,3,1,2,2,3,3,1,1,2,1,1,3,2,3,3,3,1,3,2,2,1,1,3,3,2,1,2,1,2,1,1,3,2,2,3,3,1,1,3,1,3,3,3,3,3,2,2,1,1,2,2,3,1,3,3,3,3,3,1,1,3,3,3,3,2,3,1,1,3
29,20.8,3,1,1,3,3,2,1,1,2,3,3,3,3,2,2,1,3,1,1,3,2,3,1,3,3,3,2,3,2,2,2,1,3,3,2,1,1,3,1,1,3,3,3,3,3,3,2,1,1,1,1,2,2,3,3,3,3,2,1,2,3,2,3,3,3,1,2,3,2,2,3,3,3,3,1,2,1,1,1,3,3,1,2,3,3,2,3,1,2,3,3,3,3,3,3,2,3,3
29,24.6,3,1,1,3,3,3,3,1,3,3,2,3,3,2,1,2,3,1,1,2,2,3,1,3,3,3,2,3,1,3,1,2,2,2,3,1,1,3,2,2,3,3,3,3,2,1,1,1,2,2,1,2,3,2,3,3,3,2,1,1,3,1,3,3,3,1,1,2,1,3,3,3,2,3,1,2,1,2,3,2,3,1,2,2,3,2,2,2,1,3,2,3,3,2,2,2,3,3
29,18.4,3,1,1,2,3,1,2,1,2,2,3,3,3,2,2,2,2,1,1,3,3,3,1,3,3,2,1,3,2,3,1,1,2,3,1,1,1,3,1,1,3,3,3,3,3,2,3,1,1,1,1,2,3,1,3,2,1,2,1,1,3,2,3,3,3,1,2,3,2,3,2,2,3,3,1,3,1,1,1,3,3,1,2,2,3,2,3,2,1,3,3,3,3,3,3,3,2,3
29,18.7,3,1,1,3,3,2,3,2,2,1,3,3,3,3,1,1,3,1,1,3,3,3,1,3,3,3,1,3,3,2,1,1,3,3,3,2,1,3,1,1,3,3,3,3,2,1,2,2,2,1,1,2,3,1,3,2,3,3,1,1,3,3,3,3,3,1,2,2,2,1,3,2,3,3,2,3,1,1,3,2,2,1,2,3,3,2,3,2,1,3,3,1,3,3,3,2,2,2
29,22.2,2,1,1,2,3,3,3,1,3,3,2,3,3,2,1,1,3,1,1,3,3,3,1,3,3,2,1,3,2,2,1,2,3,2,2,1,2,3,2,2,3,3,3,3,2,1,3,3,1,1,1,2,3,1,2,3,2,2,1,1,3,2,3,3,3,1,1,1,2,2,3,3,3,2,1,2,1,1,2,3,3,1,3,2,3,2,3,1,1,3,3,2,3,3,3,3,1,2
29,27.9,2,1,1,2,3,3,3,1,2,2,2,3,3,3,1,2,3,1,1,3,3,3,1,3,3,2,3,3,2,1,1,2,1,3,2,1,1,3,1,1,3,3,3,3,2,2,2,1,2,2,1,2,3,3,2,3,2,2,2,1,3,2,3,3,3,1,1,2,2,2,3,3,1,2,1,3,1,2,1,2,2,2,1,2,3,2,2,1,1,3,2,3,3,2,3,2,1,2
29,19.6,3,1,1,3,3,2,2,1,3,2,3,2,3,2,2,3,2,1,1,3,3,3,1,3,3,2,3,3,3,2,1,2,3,2,1,3,2,3,1,1,3,3,3,3,3,1,1,2,2,3,1,2,3,3,3,3,2,2,1,1,3,2,3,3,3,1,1,3,1,3,3,2,1,3,2,3,1,1,3,2,3,1,2,3,3,2,3,1,1,3,3,3,3,1,3,1,3,3
29,15.7,3,1,1,3,3,3,3,1,2,3,2,2,3,3,2,2,2,1,1,3,2,3,1,3,2,3,2,3,2,3,1,2,3,3,1,1,3,3,1,1,3,2,3,3,3,2,1,2,3,2,1,1,3,2,3,3,2,3,2,1,3,2,3,3,3,1,2,2,2,2,3,3,2,3,1,3,1,1,3,3,3,2,3,3,3,2,3,1,1,3,2,3,3,3,2,2,2,3
29,23.7,3,1,1,2,3,2,2,1,2,2,2,2,3,3,2,1,3,1,1,3,3,3,2,3,2,2,2,3,3,3,2,3,3,3,3,1,1,3,1,1,3,3,3,3,3,2,3,1,1,1,1,2,3,1,3,2,2,2,2,2,2,1,3,3,3,1,3,1,2,2,1,3,1,2,1,3,1,2,2,2,3,1,3,3,3,2,2,2,2,3,3,3,3,2,3,2,2,3
31,20.4,3,1,1,3,3,1,2,1,3,3,2,3,3,1,1,2,2,1,1,3,3,3,1,3,3,2,1,3,1,2,2,2,3,3,3,1,1,3,2,1,3,2,3,3,3,1,1,1,2,1,1,2,2,3,3,1,1,3,2,1,3,2,3,3,3,1,1,3,3,3,2,2,2,3,1,3,1,2,2,3,2,1,2,3,3,1,3,1,1,3,3,3,3,2,3,2,3,3
31,19.6,3,1,1,3,3,2,2,1,3,2,3,2,2,3,3,2,3,1,1,3,2,2,1,3,1,1,1,3,2,2,1,2,1,2,3,2,1,3,1,1,3,2,3,3,3,1,3,3,3,1,1,3,2,2,2,3,3,3,2,1,2,1,3,3,3,1,1,2,3,3,3,3,3,3,1,2,2,1,2,3,3,1,2,3,3,2,2,1,2,3,3,3,3,3,3,2,3,2
31,26.3,3,2,1,3,3,3,3,1,3,3,3,3,3,2,1,1,2,1,1,3,3,3,1,3,3,3,2,3,2,1,1,1,3,3,3,2,1,3,1,1,3,1,3,3,2,2,3,2,2,1,1,3,3,2,3,3,2,2,1,1,3,2,3,3,3,1,3,2,1,2,3,2,2,2,1,3,1,2,3,1,2,1,2,3,3,3,3,1,1,3,3,3,3,2,3,2,3,1
31,18.6,2,1,1,3,3,3,2,2,2,3,1,3,2,3,2,1,1,1,2,3,1,3,1,3,2,1,2,3,2,3,1,2,2,3,2,2,2,3,1,1,3,3,3,3,3,2,3,3,2,2,1,3,3,3,3,2,2,2,2,2,3,2,3,3,3,1,1,3,1,3,2,1,2,2,1,3,1,1,1,3,3,1,2,2,3,3,2,1,2,3,3,3,3,2,3,1,2,3
31,19.4,2,1,1,3,3,1,1,1,3,2,2,2,3,3,1,1,2,1,1,3,3,3,1,3,3,3,1,3,3,1,1,1,1,3,3,1,2,3,1,1,3,2,3,3,3,2,2,1,2,2,1,1,3,2,3,2,2,2,1,1,3,2,2,3,3,1,1,2,2,3,3,2,3,3,1,3,2,2,3,3,2,1,1,2,3,2,2,2,2,3,3,3,3,2,3,3,1,3
31,20.7,3,1,1,3,3,3,3,1,3,2,2,3,3,2,1,1,3,1,2,3,3,3,1,3,2,2,1,3,2,3,1,2,2,3,3,2,1,3,2,2,3,3,3,2,2,2,2,1,1,1,1,3,3,1,3,2,2,2,2,1,3,2,3,3,3,1,1,3,3,3,3,2,2,1,1,3,1,1,3,3,3,1,3,3,3,1,2,1,1,3,2,2,3,2,3,3,2,3
31,28,3,1,1,3,3,2,2,1,3,3,1,2,3,3,1,1,1,1,1,3,3,3,1,3,2,3,1,3,2,1,2,2,3,3,3,2,1,3,1,1,3,3,3,3,2,2,3,1,2,1,1,1,2,2,3,1,1,2,2,1,3,2,3,3,3,1,1,3,1,3,2,2,2,3,2,2,1,1,3,3,3,1,2,3,3,3,3,1,1,3,3,2,3,3,3,2,2,3
31,22.2,3,1,1,2,3,3,2,1,3,3,1,2,3,3,1,3,2,1,1,3,2,3,1,3,3,2,2,3,2,2,1,1,3,3,3,3,1,3,1,1,3,3,3,3,2,1,2,2,2,1,1,2,2,3,3,3,3,2,1,2,3,2,3,3,3,1,2,2,2,2,1,3,3,3,1,3,1,1,2,3,3,1,1,2,3,2,3,1,1,3,3,1,3,3,3,1,3,3
31,26.4,3,1,1,3,3,2,2,1,2,2,2,1,3,3,1,1,3,1,1,3,2,3,1,3,3,2,3,3,3,3,1,3,2,2,3,2,1,3,1,1,3,3,3,3,2,1,3,3,2,2,1,2,3,2,2,2,3,2,1,1,3,2,3,3,3,1,1,2,2,1,2,1,2,3,1,2,1,1,3,3,3,1,3,3,3,3,2,1,1,3,2,3,3,2,3,1,3,2
31,26,3,1,1,3,3,1,3,1,3,1,3,2,3,2,1,1,1,1,1,3,3,3,1,3,2,1,1,3,1,3,1,1,2,3,3,1,1,3,1,1,3,3,3,3,2,1,1,2,2,2,1,2,3,3,3,3,2,2,1,1,3,2,3,3,3,1,1,3,1,1,3,2,2,3,1,3,1,2,3,2,2,2,2,3,3,3,3,1,3,3,3,3,3,2,3,1,2,2
31,27,3,1,1,3,3,3,2,1,3,3,1,2,2,2,1,1,3,1,1,3,3,3,1,3,2,1,2,3,3,1,1,3,2,3,2,1,1,3,1,1,3,3,3,3,3,2,3,1,2,1,1,1,2,2,3,3,3,2,1,1,3,2,3,3,3,1,2,2,2,2,3,3,1,2,2,3,1,1,2,2,2,1,2,3,3,2,3,2,1,3,3,3,3,1,3,1,3,3
32,24.4,3,2,1,3,3,1,2,1,3,3,1,2,3,3,1,1,2,1,2,3,3,3,3,3,2,3,1,3,2,2,1,2,2,3,2,1,2,3,1,1,3,3,3,3,2,1,2,1,2,1,1,2,3,2,3,2,1,3,1,1,3,1,3,3,3,1,1,1,3,2,3,1,1,2,1,3,1,1,3,3,2,1,1,3,3,1,2,2,1,3,3,3,3,2,3,2,2,3
32,30.2,2,1,1,2,3,3,3,1,3,3,1,3,3,3,2,2,3,1,1,2,1,3,1,3,2,2,1,3,3,3,1,1,2,2,3,2,1,3,2,1,3,3,3,2,1,1,2,1,2,2,1,2,3,1,3,3,3,2,1,1,2,2,3,3,3,1,1,1,1,3,3,2,3,3,1,3,1,2,2,1,2,3,2,3,3,3,3,1,1,2,3,3,3,2,3,1,1,3
32,25.1,3,1,1,2,3,3,1,2,1,3,1,3,2,2,2,1,2,1,1,3,1,3,1,3,2,3,1,3,2,3,1,1,2,2,2,1,1,3,2,2,3,3,3,3,3,1,2,3,1,3,1,2,3,3,3,3,1,2,1,1,3,2,3,3,3,1,1,2,1,2,3,2,3,3,1,3,1,1,2,2,3,1,1,2,3,3,3,1,1,3,2,3,3,3,3,1,2,3
32,24.3,3,1,1,3,3,3,2,1,3,2,3,3,3,3,2,1,3,1,1,3,3,3,1,2,2,1,2,3,1,2,1,3,2,3,3,2,2,3,1,1,3,3,3,3,2,3,2,1,1,1,1,2,3,2,3,2,2,2,2,2,3,2,2,3,3,1,1,2,2,3,3,3,3,3,1,3,1,2,2,2,3,1,3,3,3,3,2,1,1,3,2,3,3,2,3,2,1,2
32,25.6,3,1,1,3,3,3,2,1,3,3,2,2,3,3,2,1,3,1,1,3,3,2,1,3,3,3,2,3,2,3,1,3,3,2,3,1,1,3,1,1,3,3,3,3,3,1,2,1,2,1,2,2,3,2,3,2,2,2,3,1,2,3,3,3,3,1,2,3,2,3,3,3,2,3,1,3,1,1,3,3,3,2,2,3,3,1,3,1,1,3,2,2,3,3,3,2,2,2
32,17.9,3,1,1,3,3,2,3,1,3,3,2,3,3,1,2,3,3,1,1,3,2,2,1,3,3,3,3,2,3,2,1,1,3,1,3,1,2,3,1,1,3,2,3,3,2,1,2,3,1,1,1,1,3,3,3,3,1,2,1,1,3,3,3,3,3,1,1,2,3,2,2,2,1,3,1,2,1,1,3,2,3,1,2,3,3,1,3,1,1,3,3,3,3,3,3,2,1,3
32,21,3,2,1,3,3,2,3,1,1,3,1,2,3,2,1,1,2,1,2,3,3,2,2,3,2,3,2,3,3,2,3,2,2,1,2,3,1,3,1,1,3,2,3,3,3,1,2,1,2,1,1,3,3,2,2,3,3,3,2,1,2,3,3,3,3,1,1,3,1,2,2,2,3,3,1,3,1,1,1,3,3,1,2,2,3,3,3,2,1,3,3,2,3,3,3,2,2,3
32,19.5,3,1,1,3,2,3,2,1,2,2,2,2,3,3,1,1,3,1,1,3,2,3,1,3,3,3,2,3,2,3,1,2,1,3,3,3,1,3,1,1,3,2,3,3,3,1,3,3,2,1,1,2,3,3,2,3,2,2,2,2,3,2,2,3,3,1,1,3,1,2,3,2,3,2,1,2,1,1,3,3,2,2,2,3,3,2,2,1,1,3,3,3,3,1,3,1,2,3
32,24.8,2,1,1,3,3,2,2,1,3,3,1,2,3,3,2,3,2,1,1,3,2,3,1,3,3,3,2,3,3,3,1,1,2,3,2,1,1,3,1,1,3,3,3,3,3,2,3,1,2,2,1,2,3,1,3,3,3,3,1,2,3,2,3,3,3,1,1,1,2,3,2,2,3,3,1,3,1,2,3,2,3,2,2,3,3,2,3,1,1,2,3,3,3,2,3,2,2,3
32,28.6,3,1,1,3,3,3,1,2,2,3,2,3,3,2,3,1,1,1,1,3,3,2,1,3,2,1,3,3,2,3,1,2,1,2,2,2,1,3,1,1,3,3,3,3,3,1,2,2,2,1,1,2,2,2,3,3,3,2,2,1,1,2,3,3,3,1,1,1,3,2,3,3,3,2,1,3,2,2,2,3,3,2,1,1,3,1,2,1,1,3,2,3,3,3,3,1,3,2
33,25.5,3,1,1,2,3,1,3,1,3,1,3,3,3,2,1,1,2,1,1,3,3,3,1,3,2,3,1,3,1,1,1,2,2,3,2,1,2,3,1,1,3,2,3,3,3,1,2,1,1,1,1,2,1,3,2,3,3,3,1,1,1,2,2,3,3,1,2,3,1,2,3,2,2,3,1,2,1,2,3,2,3,2,2,3,3,3,2,1,1,3,3,2,3,3,3,2,2,3
33,30.4,3,1,1,2,3,3,1,1,3,2,2,2,2,3,1,1,3,1,1,3,3,2,1,3,2,2,2,2,2,3,2,3,2,3,2,1,1,3,1,1,3,3,3,3,3,1,3,3,2,2,1,2,3,1,3,3,3,2,1,1,3,2,3,3,2,1,3,2,1,1,3,3,2,2,1,3,1,1,2,3,3,1,2,3,3,1,3,1,2,3,3,3,3,2,3,2,2,3
34,26.7,3,1,1,3,3,2,1,1,3,2,3,2,3,2,2,1,1,1,1,3,1,3,1,3,2,3,1,3,2,3,1,3,3,2,2,1,1,3,1,1,3,2,3,3,3,1,2,2,1,1,1,1,2,2,3,2,2,1,3,1,3,1,3,3,3,1,1,2,2,2,3,2,3,3,1,3,1,1,2,3,3,1,1,3,3,1,3,1,1,3,3,3,3,2,2,1,1,3
34,18.8,3,2,1,3,3,2,2,1,2,3,1,2,3,1,1,2,2,1,1,3,2,3,1,3,2,2,1,3,2,3,1,2,2,3,3,1,1,3,2,1,3,3,3,3,2,1,2,2,2,1,1,2,3,3,3,3,3,1,1,1,1,2,3,3,3,1,2,1,3,2,2,1,3,2,1,2,1,1,3,3,3,3,2,3,3,2,3,2,1,3,3,2,3,1,2,2,1,3
34,24.4,3,2,1,3,3,3,1,2,2,1,3,3,3,3,1,1,1,1,1,3,3,2,1,3,2,2,2,3,3,2,1,2,1,2,2,1,2,3,1,1,3,3,3,3,2,2,2,2,1,1,1,2,3,1,2,3,3,3,1,1,3,1,3,3,3,1,1,1,1,3,3,2,1,2,1,3,1,2,3,3,3,1,2,3,3,2,3,2,1,3,3,3,3,2,3,2,3,2
34,27.3,3,1,1,3,3,3,1,1,3,3,2,2,3,3,2,2,1,1,2,3,3,3,1,3,1,1,1,3,1,2,1,1,3,3,3,1,1,3,1,1,3,3,3,1,3,2,2,1,1,1,1,2,3,1,2,2,2,2,1,1,3,1,3,3,3,1,1,2,1,2,2,3,1,3,1,3,1,1,3,2,3,1,1,3,3,2,3,1,1,3,3,3,3,2,3,1,2,2
34,23.4,3,2,1,3,3,3,2,1,2,3,2,2,3,3,1,1,2,1,1,3,3,3,1,3,3,3,2,3,1,3,2,2,3,3,2,1,2,3,1,1,3,3,3,3,2,1,2,3,2,1,1,1,3,3,3,3,2,2,2,1,2,1,3,3,3,1,2,2,1,2,3,3,1,2,1,3,1,2,2,3,2,1,1,3,3,3,3,2,1,3,3,3,3,2,2,1,2,3
34,26.4,3,1,1,3,3,2,2,1,3,3,1,3,3,3,1,3,2,1,1,2,3,3,1,3,3,1,2,2,2,3,1,2,3,3,3,2,1,3,1,1,3,2,3,3,3,2,1,2,2,1,1,3,2,3,3,2,2,2,1,1,1,2,3,3,3,1,2,1,1,2,3,2,2,2,1,2,1,2,2,3,2,1,2,3,3,1,2,1,1,3,3,3,3,2,3,2,2,1
35,26.7,2,1,1,3,3,1,3,1,3,2,3,1,3,3,1,2,3,1,1,3,2,3,1,3,1,3,1,3,2,3,2,2,2,3,3,2,1,3,2,2,2,3,3,3,2,1,1,3,2,1,1,2,3,3,3,2,2,2,1,1,3,3,3,3,3,1,2,3,2,1,2,2,3,3,1,3,1,1,2,2,3,1,1,3,3,2,3,1,1,3,2,2,3,1,3,3,2,3
35,27,3,1,1,3,3,3,2,2,1,3,1,2,2,2,2,3,2,1,1,3,3,3,1,3,2,3,1,3,1,3,1,1,2,3,3,2,2,3,1,1,3,2,3,3,1,2,2,1,1,2,1,2,3,3,3,3,2,2,1,1,2,2,2,3,3,1,1,3,2,1,3,3,2,2,1,3,1,2,3,3,3,2,2,3,3,1,3,2,2,3,3,2,3,1,3,3,3,3
36,20.1,3,2,1,3,3,2,3,2,2,3,2,3,3,3,1,1,3,1,1,3,1,3,1,3,3,2,2,3,2,3,1,1,3,3,3,2,1,3,1,1,3,3,3,3,3,1,1,3,1,1,1,2,3,3,3,3,3,1,1,1,3,1,3,3,3,1,1,3,2,2,3,3,2,2,1,3,1,2,1,2,2,1,2,3,3,1,2,1,1,3,2,3,3,3,3,2,2,3
